sim_index,tau,gamma,rho,R0,near_threshold,peak_I,peak_time,final_R
3093,0.0159884,0.45616255,0.00679109,1.1917,1,1757.2014,11.04,14385.0
2177,0.00233658,0.28371462,0.00544085,0.28,0,544.0,0.0,655.0
2745,0.0055318,0.28655175,0.00945514,0.6564,0,946.0,0.0,2576.0
233,0.0145238,0.33748936,0.00198717,1.4632,0,3014.5499,15.06,21083.0
1031,0.00599345,0.20116001,0.00364108,1.013,1,1013.5082,31.12,10215.0
1487,0.01595019,0.33716954,0.00352693,1.6084,0,4701.3871,12.05,28394.0
3978,0.02246195,0.4843152,0.00357112,1.5769,0,4260.0953,10.04,27021.0
2388,0.00892767,0.37681766,0.00539072,0.8055,1,550.1442,11.04,5053.0
2961,0.01085902,0.29951322,0.00742115,1.2327,0,2020.5984,13.05,15080.0
132,0.00970922,0.3898728,0.00476868,0.8467,1,502.616,11.04,6417.0
70,0.0239239,0.42260727,0.00159755,1.9247,0,6404.5482,12.05,36620.0
1378,0.00391617,0.40219077,0.00869872,0.3311,0,870.0,0.0,1335.0
466,0.00342493,0.35759133,0.0018241,0.3256,0,182.0,0.0,233.0
3530,0.00952361,0.2340821,0.00628102,1.3833,0,3173.7164,18.07,21181.0
3314,0.01699988,0.44919425,0.00407157,1.2867,0,2193.2839,10.04,17138.0
17,0.01988436,0.44725118,0.00985482,1.5116,0,4263.3105,9.04,26115.0
2797,0.01099793,0.38510147,0.00395672,0.971,1,1032.9404,13.05,8678.0
3212,0.00722525,0.49478418,0.00255144,0.4965,0,255.0,0.0,341.0
1612,0.00487031,0.10502278,0.00199346,1.5767,0,4139.9178,45.18,26329.0
1707,0.00614454,0.36827284,0.00593092,0.5673,0,593.0,0.0,2032.0
3871,0.00665001,0.45745906,0.00583519,0.4943,0,584.0,0.0,1097.0
2611,0.01145326,0.27494692,0.0023431,1.4163,0,3191.8029,18.07,21318.0
3733,0.00613389,0.31097793,0.00995503,0.6706,0,996.0,0.0,3622.0
3014,0.01324734,0.28566019,0.00335972,1.5767,0,3838.5889,17.07,25484.0
2691,0.0008409,0.05543544,0.00658172,0.5157,0,658.0,0.0,1433.0
2339,0.00331929,0.16424269,0.00207551,0.6871,0,208.0,0.0,2086.0
3550,0.02189261,0.44978061,0.00844828,1.6549,0,5129.0124,8.03,30075.0
1306,0.005216,0.26569039,0.00491928,0.6675,0,492.0,0.0,1857.0
2259,0.01949923,0.37013247,0.00412733,1.7912,0,5624.7805,11.04,32213.0
885,0.00934044,0.34555118,0.00631338,0.919,1,949.0084,15.06,8010.0
3234,0.00760682,0.26644562,0.00160018,0.9707,1,1007.2203,24.1,8273.0
1141,0.00754117,0.30441841,0.00495595,0.8423,1,496.0,0.0,5240.0
1433,0.01277469,0.36547868,0.00287535,1.1884,1,2004.615,15.06,14099.0
2748,0.00914626,0.11599166,0.00286212,2.681,0,13334.276,26.1,56028.0
2311,0.00929896,0.40186396,0.00411303,0.7867,0,411.0,0.0,4463.0
591,0.00834757,0.15933625,0.00536688,1.7812,0,6231.861,22.09,34022.0
713,0.0202348,0.39438201,0.00337085,1.7445,0,5438.19,11.04,31594.0
1933,0.01916185,0.41976287,0.00814665,1.5521,0,4454.9466,9.04,26086.0
774,0.00319423,0.06466811,0.0053351,1.6794,0,4810.536,73.29,29864.0
2652,0.02147291,0.41106089,0.00196423,1.7761,0,5763.756,10.04,32392.0
3505,0.01888728,0.49435564,0.00206424,1.299,0,2397.2652,10.04,17639.0
3158,0.00860721,0.12035383,0.00536861,2.4315,0,11132.3183,26.1,50798.0
3052,0.01309046,0.31323725,0.00108229,1.4209,0,2854.5967,20.08,21070.0
530,0.01959113,0.35525709,0.00491065,1.875,0,6522.0721,10.04,36262.0
1973,0.00053218,0.40544315,0.00907064,0.0446,0,907.0,0.0,935.0
481,0.00777545,0.36494422,0.00244579,0.7244,0,275.4086,20.08,2424.0
2993,0.00741886,0.43681873,0.00609681,0.5775,0,610.0,0.0,1892.0
3966,0.01590281,0.312905,0.00308402,1.728,0,5044.1691,15.06,30715.0
660,0.02059849,0.40011917,0.00811131,1.7504,0,5542.6516,9.04,32297.0
3294,0.00649448,0.47531199,0.00601573,0.4646,0,602.0,0.0,1217.0
2402,0.01860728,0.47862641,0.00318088,1.3218,0,2495.2915,10.04,18086.0
220,0.01794588,0.4390764,0.00744045,1.3896,0,3550.4791,9.04,22609.0
116,0.01361377,0.37132665,0.00437475,1.2465,0,2149.7215,16.06,17148.0
1689,0.0028937,0.33715128,0.00859073,0.2918,0,859.0,0.0,1105.0
1485,0.00456997,0.15527667,0.00428287,1.0007,1,1206.3995,28.11,9963.0
1352,0.01654076,0.49066615,0.00891758,1.1462,1,1835.1156,7.03,13215.0
3406,0.00280983,0.06608627,0.00414434,1.4456,0,3823.0948,69.28,23113.0
451,0.00725768,0.3917134,0.00319663,0.63,0,320.0,0.0,2067.0
1637,0.00762494,0.26811232,0.00171002,0.9669,1,1022.9445,23.09,9010.0
2264,0.01029499,0.42400996,0.00149677,0.8255,1,393.4505,20.08,4588.0
332,0.00210829,0.29221173,0.00835688,0.2453,0,836.0,0.0,1002.0
3558,0.00763452,0.46472527,0.00899862,0.5586,0,900.0,0.0,2457.0
3915,0.01842216,0.46425264,0.00235875,1.3492,0,2823.1694,12.05,19241.0
1160,0.00585278,0.31192245,0.00100046,0.638,0,100.0,0.0,258.0
2585,0.00126858,0.17044883,0.00375149,0.253,0,375.0,0.0,470.0
2841,0.0063925,0.18855982,0.00850625,1.1527,1,1901.4539,20.08,14405.0
1537,0.01803301,0.41093562,0.0086374,1.492,0,3606.3153,9.04,24960.0
3483,0.00349182,0.10119104,0.00568257,1.1732,1,1759.9115,45.18,13938.0
1445,0.00944752,0.35882647,0.00373174,0.8952,1,535.5447,25.1,6529.0
2574,0.00277064,0.35635825,0.00719496,0.2643,0,719.0,0.0,958.0
2684,0.00100062,0.20010511,0.00837098,0.17,0,837.0,0.0,917.0
1604,0.00438827,0.39785878,0.00354132,0.375,0,354.0,0.0,476.0
3239,0.00226105,0.11429129,0.00335533,0.6726,0,336.0,0.0,849.0
3748,0.01712359,0.43320521,0.00928034,1.3439,0,2791.7468,8.03,20323.0
890,0.0063795,0.31309283,0.00336844,0.6928,0,337.0,0.0,2705.0
2704,0.00214873,0.0709034,0.00307226,1.0304,1,1043.4256,108.43,9832.0
991,0.01572243,0.42927357,0.00207668,1.2453,0,2004.7771,14.06,15567.0
1163,0.00460145,0.35799153,0.00758264,0.437,0,758.0,0.0,1172.0
2605,0.00901018,0.20329696,0.00196307,1.5069,0,3678.2336,24.1,23776.0
772,0.02076074,0.3839294,0.00374132,1.8385,0,5925.5652,11.04,34573.0
429,0.00126298,0.25589697,0.00502719,0.1678,0,503.0,0.0,579.0
2448,0.01290609,0.23367888,0.00970405,1.8778,0,6796.7087,14.06,36367.0
1881,0.0123862,0.44297212,0.00996899,0.9507,1,1042.3639,8.03,9301.0
2123,0.00552976,0.28646222,0.00120421,0.6563,0,120.0,0.0,155.0
788,0.01070208,0.26373064,0.00318723,1.3797,0,2804.1717,22.09,21137.0
3917,0.0084937,0.34175083,0.00108219,0.845,1,329.4295,89.36,5243.0
786,0.01700847,0.44510702,0.00803246,1.2992,0,2519.2179,10.04,18609.0
2077,0.0064248,0.44347212,0.00941163,0.4926,0,941.0,0.0,1778.0
2831,0.00541396,0.22590726,0.00232159,0.8148,1,271.4635,37.15,4400.0
2647,0.00370567,0.17094847,0.00495835,0.737,0,496.0,0.0,3455.0
133,0.01628152,0.31514206,0.00334789,1.7566,0,5283.5852,12.05,32027.0
2859,0.00404781,0.33838338,0.00207739,0.4067,0,208.0,0.0,279.0
2138,0.01909538,0.45051014,0.00197969,1.4411,0,3001.3982,12.05,21799.0
310,0.00315665,0.36748891,0.00763782,0.2921,0,764.0,0.0,996.0
3886,0.00551283,0.30438452,0.00235103,0.6158,0,235.0,0.0,1226.0
592,0.01893251,0.25117138,0.00259735,2.5628,0,11995.9395,13.05,53283.0
29,0.00252572,0.2545549,0.00261953,0.3374,0,262.0,0.0,331.0
723,0.01457751,0.22648587,0.00228197,2.1884,0,9096.6411,16.06,44445.0
28,0.01489994,0.39213769,0.00575843,1.2919,0,2708.8158,13.05,19657.0
1557,0.0201027,0.27665336,0.00414198,2.4706,0,11669.6721,12.05,52302.0
2650,0.01399104,0.22448639,0.00451549,2.119,0,8496.9198,16.06,42627.0
3318,0.00704879,0.39254452,0.00126154,0.6105,0,126.0,0.0,573.0
683,0.01293418,0.18780084,0.00632006,2.3416,0,10659.652,17.07,48868.0
1888,0.01111912,0.21561011,0.008493,1.7534,0,5899.1037,15.06,33271.0
3258,0.0074537,0.41923706,0.00313087,0.6045,0,313.0,0.0,747.0
2584,0.01412815,0.36497132,0.00242747,1.3161,0,2896.0071,14.06,19154.0
3467,0.00357813,0.23610077,0.00833379,0.5153,0,833.0,0.0,2041.0
1617,0.0052385,0.07055391,0.00576105,2.5244,0,12006.2811,42.17,52368.0
3860,0.02000527,0.46279076,0.00649544,1.4697,0,3977.4958,9.04,24740.0
1196,0.0108233,0.29576935,0.00361094,1.2442,0,1854.4399,19.08,15023.0
622,0.01115955,0.48327334,0.00881008,0.7851,0,881.0,0.0,5486.0
1096,0.021205,0.45049761,0.00701357,1.6004,0,4690.203,9.04,28419.0
623,0.01033926,0.38338164,0.00755381,0.9169,1,979.4806,11.04,8448.0
1339,0.00839402,0.41036818,0.00520241,0.6955,0,520.0,0.0,2604.0
1719,0.0173569,0.48688953,0.00406173,1.2121,0,1746.6384,8.03,14405.0
2678,0.01129357,0.24282816,0.00468996,1.5813,0,4106.6045,16.06,26174.0
230,0.00999969,0.28904146,0.00776225,1.1763,1,1885.9787,16.06,14674.0
2465,0.01577389,0.44555108,0.00475414,1.2037,0,2157.4728,10.04,15690.0
3028,0.01446497,0.36943248,0.0026346,1.3313,0,2765.2618,13.05,19731.0
1966,0.00479347,0.42824531,0.00464297,0.3806,0,464.0,0.0,957.0
2060,0.02011169,0.34618426,0.00550262,1.9752,0,7140.3479,10.04,38894.0
3154,0.003048,0.09249781,0.00956181,1.1204,1,1771.9273,41.16,12509.0
214,0.01797751,0.33449443,0.00740038,1.8273,0,6332.979,10.04,34754.0
607,0.01331145,0.26672888,0.00343445,1.6968,0,4812.6192,15.06,29797.0
1418,0.01676714,0.31350778,0.00726113,1.8184,0,6507.6387,11.04,35176.0
2095,0.00937356,0.42867843,0.00585414,0.7435,0,585.0,0.0,2623.0
941,0.01533672,0.40597118,0.0034132,1.2844,0,2021.1311,14.06,16287.0
1825,0.00857063,0.27614861,0.00938038,1.0552,1,1460.2637,11.04,12026.0
3761,0.00465228,0.09322233,0.00796467,1.6968,0,5406.45,37.15,32184.0
1217,0.01345509,0.24127718,0.00454556,1.896,0,6843.1621,15.06,36598.0
1830,0.00179581,0.23036809,0.00511016,0.265,0,511.0,0.0,613.0
2721,0.02266247,0.43269742,0.00997045,1.7807,0,5650.4706,8.03,32958.0
1628,0.0133079,0.25621819,0.00924528,1.7659,0,5401.7155,13.05,31784.0
1770,0.01184506,0.27703225,0.00367624,1.4537,0,3161.8798,17.07,23167.0
2557,0.00881811,0.25125197,0.00469948,1.1933,1,2062.0732,19.08,15857.0
1936,0.00159409,0.24966214,0.0011742,0.2171,0,117.0,0.0,136.0
2834,0.01493125,0.21721828,0.00277242,2.3371,0,10317.0606,16.06,47951.0
2695,0.02091481,0.49555722,0.00716532,1.435,0,3388.9978,9.04,23781.0
2096,0.02012339,0.40745631,0.0059724,1.6792,0,4797.1872,9.04,29704.0
880,0.019347,0.42010803,0.00947279,1.5658,0,4487.0775,8.03,27341.0
2531,0.00135085,0.39417419,0.00542583,0.1165,0,543.0,0.0,576.0
1208,0.0039576,0.49887749,0.00775886,0.2697,0,776.0,0.0,960.0
1430,0.01268384,0.22614933,0.00326396,1.9069,0,6518.0734,17.07,36854.0
1407,0.0129848,0.34171907,0.00424419,1.2919,0,2498.6488,16.06,18278.0
3651,0.00427829,0.22743631,0.00368318,0.6396,0,368.0,0.0,1907.0
3646,0.01594043,0.28464094,0.00836671,1.9041,0,6508.5935,11.04,36591.0
3511,0.01284931,0.42239188,0.00397978,1.0343,1,1186.199,15.06,9790.0
1405,0.01007743,0.26421209,0.00583116,1.2968,0,2348.662,15.06,17793.0
1879,0.01177485,0.18655026,0.00994063,2.146,0,8538.0057,18.07,43338.0
3104,0.00761564,0.47944098,0.00634995,0.5401,0,635.0,0.0,2171.0
1251,0.00595447,0.13857085,0.00332211,1.461,0,3459.5198,29.12,22833.0
3434,0.00535722,0.11122032,0.00264372,1.6377,0,4628.0079,42.17,28207.0
892,0.01144258,0.20286044,0.00477777,1.9178,0,7216.1813,18.07,37892.0
322,0.00195675,0.26012859,0.00745662,0.2558,0,746.0,0.0,968.0
1357,0.00740711,0.19655395,0.00865836,1.2813,0,2689.9121,22.09,19151.0
1334,0.0062825,0.30505841,0.0025629,0.7002,0,256.0,0.0,1425.0
3001,0.01249246,0.33084601,0.00903328,1.2838,0,2568.095,12.05,18641.0
2072,0.02014387,0.48494869,0.00298241,1.4123,0,3309.8291,11.04,21833.0
628,0.0052434,0.31172186,0.00582405,0.5719,0,582.0,0.0,1989.0
2761,0.01615427,0.43938493,0.00326912,1.25,0,1917.1163,12.05,16104.0
2334,0.01174135,0.43913709,0.00302419,0.9091,1,521.8101,21.08,6710.0
510,0.02252451,0.47855113,0.00290286,1.6003,0,4291.0751,9.04,27592.0
3173,0.01185724,0.32011029,0.00875847,1.2594,0,2517.8052,13.05,17884.0
876,0.02136887,0.44810072,0.00957522,1.6214,0,4575.2416,8.03,29109.0
3704,0.02140928,0.35961364,0.00402305,2.0242,0,7084.2898,11.04,38636.0
3896,0.00751475,0.16857898,0.00749798,1.5156,0,4427.8917,22.09,26288.0
3250,0.01452352,0.27677847,0.00937175,1.7841,0,5942.8372,12.05,34288.0
3194,0.00619723,0.24813694,0.00684702,0.8492,1,828.1026,13.05,6904.0
1509,0.02234752,0.41554395,0.00846713,1.8285,0,6519.0464,8.03,36244.0
479,0.00448339,0.24910232,0.00110556,0.6119,0,111.0,0.0,387.0
792,0.01879235,0.28788394,0.00600994,2.2194,0,9274.7014,11.04,45367.0
1645,0.00521116,0.25249229,0.0070754,0.7017,0,708.0,0.0,3322.0
2587,0.00830064,0.30113221,0.00335738,0.9372,1,725.5114,18.07,7346.0
3739,0.00800675,0.25569059,0.00253209,1.0647,1,1273.4711,25.1,10670.0
3149,0.02097269,0.47203008,0.00170543,1.5106,0,3820.328,12.05,24400.0
177,0.00323533,0.12696913,0.00804312,0.8664,1,968.6052,30.12,7586.0
2711,0.00287958,0.45968915,0.00683122,0.213,0,683.0,0.0,805.0
2843,0.0154058,0.2825529,0.00911486,1.8538,0,6891.4994,12.05,36221.0
2144,0.00519922,0.25614766,0.0090387,0.6901,0,904.0,0.0,3783.0
3588,0.00442608,0.48187551,0.00133661,0.3123,0,134.0,0.0,179.0
1978,0.00657082,0.21997187,0.00986175,1.0156,1,1332.2256,16.06,10879.0
3942,0.01401873,0.17492624,0.00832017,2.7248,0,13319.2192,16.06,57176.0
3243,0.00570939,0.37426734,0.00847303,0.5187,0,847.0,0.0,1808.0
2188,0.00324404,0.38931406,0.00151621,0.2833,0,152.0,0.0,180.0
249,0.01006821,0.43026948,0.00259759,0.7956,0,285.8108,7.03,3525.0
381,0.00716299,0.37729036,0.00791407,0.6455,0,791.0,0.0,3261.0
170,0.0135318,0.33308518,0.00776837,1.3813,0,3521.8529,14.06,22438.0
3400,0.00420996,0.4169567,0.005872,0.3433,0,587.0,0.0,870.0
1157,0.00405125,0.34252764,0.00286042,0.4021,0,286.0,0.0,398.0
3664,0.00949764,0.46579461,0.00990973,0.6933,0,991.0,0.0,4088.0
125,0.00462513,0.18341388,0.00445208,0.8574,1,689.3265,36.14,6474.0
3168,0.0090805,0.27458296,0.00960107,1.1244,1,1631.847,14.06,13704.0
1248,0.00843236,0.37413471,0.00726816,0.7663,0,727.0,0.0,5135.0
1113,0.02065459,0.31560556,0.0064181,2.2251,0,9399.3685,10.04,45732.0
82,0.01646833,0.30113716,0.00297278,1.8594,0,6073.1664,14.06,34865.0
1205,0.00595887,0.20445015,0.00968085,0.991,1,1178.2415,25.1,10728.0
3412,0.01579992,0.44125475,0.00287146,1.2174,0,2097.686,11.04,15673.0
929,0.01210189,0.41639266,0.00311144,0.9882,1,850.0692,15.06,7897.0
77,0.00677299,0.47963152,0.00762399,0.4801,0,762.0,0.0,1392.0
16,0.01041471,0.32481442,0.00268522,1.0902,1,1389.2682,22.09,12078.0
1712,0.00746882,0.3435649,0.0083371,0.7391,0,834.0,0.0,3932.0
2381,0.00415745,0.22400045,0.0080881,0.631,0,809.0,0.0,3289.0
2413,0.0148322,0.28833656,0.00589873,1.749,0,5655.6739,14.06,33219.0
2484,0.0171133,0.33110499,0.00490805,1.7573,0,5645.0579,12.05,32876.0
2655,0.01408649,0.46177623,0.0096061,1.0372,1,1525.4603,8.03,11422.0
1431,0.01963556,0.43431753,0.00466872,1.5371,0,4638.0007,8.03,27104.0
3222,0.00614602,0.45929759,0.0061964,0.455,0,620.0,0.0,1359.0
1373,0.00459342,0.42004073,0.00752858,0.3718,0,753.0,0.0,1030.0
1684,0.01107845,0.30868159,0.00499768,1.2202,0,1813.6619,14.06,14133.0
130,0.00683633,0.21857683,0.00158833,1.0634,1,1120.1267,26.1,9964.0
3992,0.01239342,0.40433175,0.00747615,1.0422,1,1536.5261,11.04,12682.0
293,0.01187994,0.47461168,0.00527468,0.851,1,527.0,0.0,5310.0
1688,0.00388804,0.35661212,0.00883963,0.3707,0,884.0,0.0,1260.0
3811,0.0145918,0.40975685,0.00118298,1.2108,0,1969.5787,17.07,15528.0
1272,0.02384851,0.24335387,0.00285073,3.332,0,18235.118,11.04,66717.0
1899,0.00869131,0.46150408,0.00245549,0.6403,0,246.0,0.0,571.0
3383,0.00976381,0.22459243,0.00212713,1.4781,0,3379.9694,19.08,23598.0
2462,0.02159511,0.46086678,0.00745372,1.5932,0,4877.5138,8.03,29055.0
1930,0.00415987,0.49948123,0.00877445,0.2832,0,877.0,0.0,1187.0
3605,0.02117521,0.33610707,0.00821065,2.142,0,8920.4992,9.04,44500.0
3934,0.00781599,0.2290096,0.0097929,1.1604,1,2232.1738,16.06,16103.0
129,0.00498076,0.07435467,0.00675539,2.2775,0,10009.9571,40.16,47517.0
1503,0.01201051,0.37903589,0.00313717,1.0774,1,1137.9264,24.1,10492.0
2222,0.01692544,0.37790152,0.008864,1.5228,0,4253.4951,9.04,26457.0
147,0.00542994,0.34179009,0.00512012,0.5402,0,512.0,0.0,1211.0
779,0.02165375,0.30036933,0.00190788,2.4511,0,11066.472,11.04,50232.0
2756,0.00830536,0.37140833,0.00876777,0.7603,0,877.0,0.0,5460.0
3827,0.00383059,0.39468968,0.00869674,0.33,0,870.0,0.0,1127.0
2819,0.010523,0.45902649,0.00241756,0.7794,0,242.0,0.0,2621.0
1110,0.00987876,0.24331245,0.00606599,1.3804,0,3029.031,20.08,21132.0
2194,0.01667043,0.37824219,0.00532589,1.4985,0,3766.8492,11.04,25166.0
2271,0.00630113,0.42335662,0.00154702,0.506,0,155.0,0.0,519.0
2564,0.01257611,0.42742369,0.00352474,1.0004,1,1184.9852,15.06,9688.0
2019,0.02326828,0.42352237,0.00171628,1.868,0,6161.615,11.04,34968.0
3725,0.01749621,0.40910302,0.00960172,1.4541,0,3766.2494,9.04,24307.0
2773,0.00297805,0.11822763,0.00173351,0.8564,1,512.0395,66.27,5753.0
2386,0.01475184,0.41628883,0.00672772,1.2048,0,1858.6252,10.04,14345.0
1325,0.02234331,0.36612157,0.00329071,2.0749,0,8171.0087,10.04,41833.0
3914,0.01877007,0.3324562,0.00394963,1.9196,0,6704.0454,11.04,36923.0
402,0.02214345,0.39478783,0.00402708,1.907,0,6889.8655,9.04,37166.0
1914,0.02332029,0.45069636,0.0082691,1.7593,0,5780.0887,9.04,32960.0
1241,0.0158983,0.38260646,0.00544386,1.4128,0,3275.7112,11.04,22289.0
1075,0.02256257,0.47039892,0.00970035,1.6308,0,5103.4987,8.03,29957.0
3522,0.01203225,0.39481932,0.00676985,1.0362,1,1284.9592,9.04,10534.0
158,0.00514241,0.26421561,0.00190131,0.6617,0,190.0,0.0,1001.0
80,0.00860858,0.36236397,0.00654414,0.8077,1,654.0,0.0,4996.0
1834,0.01465755,0.20468794,0.00109605,2.4347,0,10819.6682,19.08,50421.0
2246,0.02034442,0.34817163,0.00169529,1.9867,0,7108.8441,11.04,38407.0
1103,0.02320461,0.43883942,0.00337266,1.7978,0,6328.5581,9.04,34978.0
3453,0.01454677,0.32724734,0.00746621,1.5114,0,4038.1434,12.05,25176.0
2796,0.01350894,0.37842003,0.00356799,1.2137,0,2192.3131,13.05,15867.0
3649,0.00701339,0.28402429,0.00290305,0.8396,1,497.9921,20.08,5323.0
724,0.0146306,0.43499151,0.00849642,1.1436,1,1947.455,9.04,14638.0
223,0.00483267,0.38042262,0.00242089,0.4319,0,242.0,0.0,614.0
536,0.01991003,0.45379426,0.00398378,1.4917,0,3762.3354,10.04,24885.0
1496,0.01021152,0.44783099,0.00125104,0.7753,0,393.3192,21.08,3995.0
2823,0.00710746,0.25163352,0.00393924,0.9603,1,684.024,23.09,6961.0
672,0.00960125,0.2201031,0.00188797,1.4831,0,3448.095,22.09,22596.0
3364,0.01645009,0.46391185,0.00191428,1.2056,0,2062.6197,11.04,15802.0
2832,0.01042979,0.49239636,0.00566687,0.7202,0,567.0,0.0,3115.0
2553,0.00403465,0.45700423,0.0071313,0.3002,0,713.0,0.0,897.0
2898,0.0091322,0.24441503,0.00197939,1.2704,0,2117.5707,23.09,15778.0
2962,0.00583407,0.29193013,0.00499311,0.6795,0,499.0,0.0,3231.0
782,0.01827613,0.48809658,0.00796443,1.2731,0,2524.8225,8.03,18050.0
1843,0.01427237,0.44498031,0.0097465,1.0905,1,1870.1194,9.04,13996.0
1889,0.01200969,0.25888455,0.00608143,1.5773,0,4685.6442,15.06,28304.0
3401,0.01160604,0.35743895,0.00101777,1.104,1,1235.7832,25.1,11370.0
1543,0.00240881,0.10165964,0.00794154,0.8056,1,869.8541,30.12,6199.0
497,0.00324766,0.14535953,0.00220383,0.7596,0,220.0,0.0,2117.0
2408,0.00093289,0.06674983,0.00328839,0.4752,0,329.0,0.0,798.0
1632,0.00736155,0.3206448,0.00357928,0.7806,0,406.054,22.09,4670.0
151,0.00976632,0.48604155,0.00815572,0.6832,0,816.0,0.0,3917.0
3674,0.00203695,0.17954462,0.00858252,0.3857,0,858.0,0.0,1390.0
2228,0.01487185,0.26814151,0.00128442,1.8857,0,6413.3312,17.07,35775.0
1345,0.0028858,0.37232517,0.00578175,0.2635,0,578.0,0.0,719.0
3936,0.01160373,0.48296788,0.0094506,0.8169,1,945.0,0.0,5459.0
3472,0.01895714,0.46713349,0.00975518,1.3798,0,2952.3436,8.03,20116.0
1212,0.01191287,0.21148112,0.00699033,1.9152,0,6839.9994,17.07,37698.0
621,0.01872819,0.39139067,0.00686627,1.6269,0,4803.5685,10.04,28498.0
1155,0.01266113,0.3113624,0.00297748,1.3826,0,3101.2936,15.06,21556.0
2729,0.00570775,0.18492019,0.00354608,1.0494,1,1230.3759,23.09,9894.0
873,0.00246708,0.04852385,0.00421012,1.7287,0,5249.4756,83.33,30947.0
2100,0.01102947,0.12018658,0.00788635,3.1202,0,16445.1773,20.08,63330.0
3064,0.01175989,0.21753,0.0034921,1.8381,0,6314.7896,19.08,35443.0
2354,0.01512758,0.20190519,0.00185913,2.5474,0,11924.9336,17.07,52496.0
956,0.0109719,0.40443962,0.00905604,0.9224,1,906.0,0.0,7725.0
3898,0.02114655,0.29070533,0.00751276,2.4732,0,11580.4216,10.04,51446.0
2254,0.01290005,0.37072868,0.00255692,1.1831,1,1761.0159,17.07,13787.0
2444,0.00770902,0.48509125,0.0067441,0.5403,0,674.0,0.0,2226.0
2771,0.00918428,0.39648034,0.00109024,0.7876,0,316.9256,37.15,3598.0
1895,0.00904194,0.24134838,0.00192039,1.2738,0,2301.7555,23.09,17299.0
495,0.00196582,0.46720498,0.00682254,0.1431,0,682.0,0.0,813.0
1034,0.00801257,0.31719505,0.00682283,0.8589,1,682.0,0.0,5940.0
1792,0.01177836,0.40316634,0.00191079,0.9933,1,547.2465,29.12,7446.0
3778,0.01541835,0.39684737,0.00961626,1.321,0,2978.3038,10.04,20573.0
783,0.01255887,0.34837142,0.00396691,1.2257,0,1975.6301,14.06,15435.0
2530,0.02052527,0.33790852,0.00471465,2.0652,0,7945.9825,10.04,39936.0
619,0.01163877,0.30566195,0.00540648,1.2946,0,2468.4452,14.06,18729.0
3019,0.00358679,0.29882741,0.00188354,0.4081,0,188.0,0.0,434.0
2277,0.02039341,0.3746427,0.00743375,1.8508,0,6434.777,9.04,36067.0
461,0.00631036,0.27842389,0.00513416,0.7706,0,513.0,0.0,4249.0
418,0.01264152,0.26648237,0.00847847,1.6129,0,4649.1546,14.06,27972.0
435,0.00309001,0.15322026,0.00681514,0.6857,0,682.0,0.0,3725.0
1781,0.01339712,0.47757973,0.00594678,0.9538,1,952.3382,10.04,8210.0
441,0.00288761,0.4299797,0.00403707,0.2283,0,404.0,0.0,518.0
1731,0.00204869,0.28743372,0.00637836,0.2423,0,638.0,0.0,712.0
1230,0.01562714,0.4419867,0.00692794,1.2021,0,1962.7453,9.04,15302.0
1129,0.02187523,0.36749697,0.00325642,2.0238,0,7776.121,11.04,40026.0
1021,0.01138311,0.21111989,0.00276691,1.8332,0,6482.8852,19.08,35513.0
1670,0.00367899,0.49241658,0.00929579,0.254,0,930.0,0.0,1192.0
1011,0.01078047,0.40319383,0.00345532,0.9091,1,619.7791,12.05,6556.0
1293,0.00592011,0.31513438,0.00149591,0.6387,0,150.0,0.0,1327.0
1968,0.01254736,0.34142068,0.00118499,1.2495,0,1884.7153,17.07,15348.0
1542,0.00733622,0.26290877,0.00971023,0.9487,1,1059.4653,8.03,8622.0
285,0.02064987,0.4258279,0.00933802,1.6488,0,4866.7988,9.04,28970.0
1435,0.018885,0.440719,0.00464947,1.4569,0,3675.844,10.04,23844.0
3632,0.00886428,0.1459877,0.00438568,2.0645,0,7875.6024,27.11,41276.0
2986,0.01575052,0.44139718,0.00412439,1.2132,0,1855.7893,11.04,14366.0
3403,0.01486882,0.40500905,0.00486272,1.2482,0,1982.0533,12.05,16271.0
372,0.01316884,0.46105665,0.00997733,0.9711,1,1182.8441,9.04,9282.0
1328,0.00653015,0.41757481,0.00875281,0.5317,0,875.0,0.0,1814.0
2599,0.00807482,0.42547336,0.00142425,0.6453,0,192.9484,11.04,1147.0
422,0.02077292,0.4929228,0.00613395,1.4328,0,3821.8712,8.03,22930.0
2257,0.01580225,0.32489523,0.00347242,1.6537,0,4392.1694,15.06,28180.0
2126,0.00480495,0.09326716,0.00883684,1.7516,0,6046.638,38.15,33895.0
4,0.0030555,0.06643967,0.00376364,1.5636,0,4257.5488,67.27,26186.0
3595,0.00441176,0.13344393,0.00480298,1.1241,1,1575.5575,54.22,13558.0
216,0.00521999,0.20843405,0.00448479,0.8515,1,526.1665,30.12,6118.0
2031,0.004251,0.32698489,0.00117298,0.442,0,117.0,0.0,150.0
2483,0.00320808,0.49442282,0.00727109,0.2206,0,727.0,0.0,841.0
3750,0.00832496,0.13802937,0.00647319,2.0506,0,7615.8183,24.1,40771.0
191,0.02287813,0.35283742,0.00979281,2.2046,0,8621.1827,8.03,43927.0
3825,0.00148893,0.29256258,0.0099742,0.173,0,997.0,0.0,1159.0
