sim_id,replicate_id,tau,gamma,rho,R0,peak_I,peak_time,final_R,attack_rate,near_threshold
3058,0,0.011948362518238833,0.4730905541088384,0.006850693644413652,0.8587,981.7299842861612,9.113924050632912,8098.0,0.08098,1
3059,0,0.0045361244937046855,0.2424122329885956,0.00963897488527837,0.6362,964.0,0.0,3161.0,0.03161,0
3060,0,0.00859252132520611,0.39821546920829975,0.004436867992347439,0.7336,444.0,0.0,2629.0,0.02629,0
3061,0,0.01089076216089462,0.15882157817232737,0.002563220589759682,2.3315,9744.843996011208,22.27848101265823,46720.0,0.4672,0
3062,0,0.006763331126161962,0.3205279664347504,0.005070943291246973,0.7174,507.0,0.0,3121.0,0.03121,0
3063,0,0.003846917652268672,0.16470564759669235,0.009357413109776152,0.7941,936.0,0.0,4358.0,0.04358,0
3064,0,0.01175988839854207,0.2175300049035598,0.003492101610806839,1.8381,5835.315384678207,18.227848101265824,34746.0,0.34746,0
3065,0,0.0013235297608297817,0.2673749635452531,0.003720194498176617,0.1683,372.0,0.0,419.0,0.00419,0
3066,0,0.010163807501044862,0.41475145943792024,0.0026922015103314333,0.8332,445.01775533846063,14.177215189873419,3868.0,0.03868,1
3067,0,0.005748314101778894,0.361330408907439,0.002592110955683828,0.5409,259.0,0.0,494.0,0.00494,0
3068,0,0.0031858481179769566,0.34109405306870455,0.005461670163950253,0.3176,546.0,0.0,690.0,0.0069,0
3069,0,0.021085649216001597,0.2778186729906552,0.001960997281589093,2.5805,12633.366415155057,11.139240506329115,53887.0,0.53887,0
3070,0,0.011978331309852517,0.36757125192154655,0.007499362650210932,1.108,1894.5918527094746,13.164556962025317,13424.0,0.13424,1
3071,0,0.022795638936626856,0.3612831718663823,0.005112198676634518,2.1453,8510.376457201637,9.113924050632912,42987.0,0.42987,0
3072,0,0.007313583306799483,0.42639133780483673,0.006624495733573721,0.5832,662.0,0.0,2202.0,0.02202,0
3073,0,0.001787232899558489,0.09728613157504916,0.0076474606030448745,0.6246,765.0,0.0,2300.0,0.023,0
3074,0,0.0027309078759456353,0.24275113301882095,0.008995618655116193,0.3825,900.0,0.0,1625.0,0.01625,0
3075,0,0.006217699424760483,0.4320562404431708,0.0035358466789224383,0.4893,354.0,0.0,611.0,0.00611,0
3076,0,0.01153054344629265,0.3779616914493956,0.006753004689935238,1.0372,1506.0184883737818,9.113924050632912,11146.0,0.11146,1
3077,0,0.008290387814156508,0.29585382304067076,0.00747794762267214,0.9527,1071.2534962231919,15.18987341772152,8812.0,0.08812,1
