peak_I,test_strategy,train_strategy,augmentation
337.0,MCMC,UNIFORM_RANDOM,1
226.6665,MCMC,UNIFORM_RANDOM,1
235.0,MCMC,UNIFORM_RANDOM,1
8867.58,MCMC,UNIFORM_RANDOM,1
6326.385,MCMC,UNIFORM_RANDOM,1
733.23627,MCMC,UNIFORM_RANDOM,1
757.0,MCMC,UNIFORM_RANDOM,1
801.0,MCMC,UNIFORM_RANDOM,1
753.0,MCMC,UNIFORM_RANDOM,1
224.0,MCMC,UNIFORM_RANDOM,1
809.0,MCMC,UNIFORM_RANDOM,1
223.0,MCMC,UNIFORM_RANDOM,1
2655.1152,MCMC,UNIFORM_RANDOM,1
52.0,MCMC,UNIFORM_RANDOM,1
4486.3735,MCMC,UNIFORM_RANDOM,1
516.0,MCMC,UNIFORM_RANDOM,1
865.7149,MCMC,UNIFORM_RANDOM,1
153.0,MCMC,UNIFORM_RANDOM,1
940.0,MCMC,UNIFORM_RANDOM,1
449.41406,MCMC,UNIFORM_RANDOM,1
497.0,MCMC,UNIFORM_RANDOM,1
176.03122,MCMC,UNIFORM_RANDOM,1
474.0,MCMC,UNIFORM_RANDOM,1
439.0,MCMC,UNIFORM_RANDOM,1
848.0,MCMC,UNIFORM_RANDOM,1
280.0,MCMC,UNIFORM_RANDOM,1
1377.9979,MCMC,UNIFORM_RANDOM,1
3366.9292,MCMC,UNIFORM_RANDOM,1
879.0,MCMC,UNIFORM_RANDOM,1
392.2269,MCMC,UNIFORM_RANDOM,1
807.0,MCMC,UNIFORM_RANDOM,1
6568.785,MCMC,UNIFORM_RANDOM,1
