peak_I,test_strategy,train_strategy,augmentation
19074.312,UNIFORM_RANDOM,UNIFORM_RANDOM,1
75.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1939.4209,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2464.8125,UNIFORM_RANDOM,UNIFORM_RANDOM,1
184.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
519.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
109.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
252.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1189.8586,UNIFORM_RANDOM,UNIFORM_RANDOM,1
819.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
39659.094,UNIFORM_RANDOM,UNIFORM_RANDOM,1
852.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
19.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
693.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
551.8623,UNIFORM_RANDOM,UNIFORM_RANDOM,1
48271.24,UNIFORM_RANDOM,UNIFORM_RANDOM,1
5722.132,UNIFORM_RANDOM,UNIFORM_RANDOM,1
918.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
490.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
797.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
782.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
199.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
281.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
719.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
33.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
19.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
18677.98,UNIFORM_RANDOM,UNIFORM_RANDOM,1
831.6516,UNIFORM_RANDOM,UNIFORM_RANDOM,1
16.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
24390.693,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2631.99,UNIFORM_RANDOM,UNIFORM_RANDOM,1
6121.4614,UNIFORM_RANDOM,UNIFORM_RANDOM,1
274.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
910.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
518.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
187.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
7141.256,UNIFORM_RANDOM,UNIFORM_RANDOM,1
16095.128,UNIFORM_RANDOM,UNIFORM_RANDOM,1
1473.7928,UNIFORM_RANDOM,UNIFORM_RANDOM,1
10599.084,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2443.4502,UNIFORM_RANDOM,UNIFORM_RANDOM,1
899.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
558.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
303.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2170.5781,UNIFORM_RANDOM,UNIFORM_RANDOM,1
43940.19,UNIFORM_RANDOM,UNIFORM_RANDOM,1
4082.258,UNIFORM_RANDOM,UNIFORM_RANDOM,1
668.95496,UNIFORM_RANDOM,UNIFORM_RANDOM,1
646.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
219.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
67.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
233.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
258.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
372.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
906.086,UNIFORM_RANDOM,UNIFORM_RANDOM,1
32915.367,UNIFORM_RANDOM,UNIFORM_RANDOM,1
390.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
883.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
2616.1873,UNIFORM_RANDOM,UNIFORM_RANDOM,1
712.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
656.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
942.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
955.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
10627.072,UNIFORM_RANDOM,UNIFORM_RANDOM,1
948.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
657.0,UNIFORM_RANDOM,UNIFORM_RANDOM,1
