tau,gamma,rho,R0,peak_infected_frac,final_attack_rate,peak_time,epidemic_occurred,growth_rate,zone
0.01672509765625,0.2847939453125,0.0056494140625,3.425398764046497,0.0722,0.39218,12.885196421797687,1,0.3515157921344419,super-threshold (R0 > 1.5)
0.00176220703125,0.2847939453125,0.0056494140625,0.36091040607957864,0.00564,0.00646,0.0,0,0.0,sub-threshold  (R0< 0.5)
0.01672509765625,0.2019853515625,0.0056494140625,4.829720673974251,0.13757,0.57384,13.8384149368229,1,0.379027817329592,super-threshold (R0 > 1.5)
0.01672509765625,0.2847939453125,0.0032763671875000004,3.425398764046497,0.07444,0.38658,12.817329767769113,1,0.4388684608858212,super-threshold (R0 > 1.5)
0.00176220703125,0.2019853515625,0.0032763671875000004,0.5088740230745648,0.00327,0.00381,0.0,0,0.0,near-threshold (0.5 ≤ R0 ≤ 1.5)
0.022600097656250002,0.1615439453125,0.0033994140625000003,8.160050697052586,0.2792,0.8111,12.534499348018244,1,0.7056855130593536,super-threshold (R0 > 1.5)
0.01938720703125,0.1615439453125,0.0033994140625000003,6.999995958225622,0.23468,0.75004,13.700943341454481,1,0.6258919698238059,super-threshold (R0 > 1.5)
0.022600097656250002,0.0787353515625,0.0033994140625000003,16.74224801683269,0.4842,0.96251,13.722585861887273,1,0.7866014543514865,super-threshold (R0 > 1.5)
0.022600097656250002,0.1615439453125,0.0010263671875,8.160050697052586,0.27478,0.80986,12.618621297544538,1,0.869619274353688,super-threshold (R0 > 1.5)
0.01938720703125,0.0787353515625,0.0010263671875,14.362125040690115,0.44056,0.94475,16.40687298159555,1,0.7483510470066174,super-threshold (R0 > 1.5)
0.01085009765625,0.4080439453125,0.0078994140625,1.5509576365020243,0.00789,0.07072,0.0,1,0.0,super-threshold (R0 > 1.5)
0.007637207031250001,0.4080439453125,0.0078994140625,1.0916938208239129,0.00794,0.02936,0.005805373737537423,1,0.0,near-threshold (0.5 ≤ R0 ≤ 1.5)
0.01085009765625,0.3252353515625,0.0078994140625,1.9458489674337285,0.01681,0.13388,13.01305346393022,1,0.019169038944396723,super-threshold (R0 > 1.5)
0.01085009765625,0.4080439453125,0.005526367187500001,1.5509576365020243,0.00622,0.07134,17.600828731071346,1,0.0020276304917566986,super-threshold (R0 > 1.5)
0.007637207031250001,0.3252353515625,0.005526367187500001,1.3696513973102447,0.00554,0.05729,0.005235733032876055,1,0.0,near-threshold (0.5 ≤ R0 ≤ 1.5)
0.00791259765625,0.2231689453125,0.0067744140625,2.068038161534127,0.02025,0.15414,18.47159874580255,1,0.039354514039699216,super-threshold (R0 > 1.5)
