tau,gamma,rho,R0,true_peak_I,pred_peak_I
0.009619425518629576,0.3746603176219501,0.0055927196650850195,1.4891533846493177,793.0584034232368,633.5930636442112
0.004642072458300847,0.7112170968940134,0.006298260261510089,0.3785626129591928,630.0,618.1340280423085
0.01749360345822028,0.38925517841971324,0.00890211324492722,2.6065908864615173,4015.51691642747,4328.3973732521235
0.01758291724156358,0.8875697603246642,0.003868249579908339,1.1489904744362311,387.0,433.5120704743921
0.0066674719699994535,0.6267466263681523,0.009034278277414313,0.6170170815292304,903.0,902.2712055929928
0.013736497261551578,0.8770609477366892,0.009439004845245114,0.9083939300067678,944.0,948.4292121019811
0.004273789378940146,0.8008236034789327,0.006804200493757706,0.3095310663942605,680.0,664.7178776078267
0.009584639176257584,0.6057473830314298,0.008853906548258501,0.9177242655856359,885.0,901.9482813534761
0.002477005034447354,0.6158506711461362,0.0038377124585149565,0.23328105128240692,384.0,382.2340010988713
0.010570547129438803,0.43203125604031695,0.0008394724382097313,1.419091153558198,361.7684436257869,284.2686877657068
0.001693577756780815,0.61950110842969,0.006343688328474607,0.15855905430463899,634.0,617.5740430135846
0.006170443580605305,0.14805065731654854,0.008984337575395398,2.4173194105441134,3099.1603861095946,3456.974855839801
0.015016026973050382,0.6658279488252531,0.0021663906557386676,1.3080399613346632,217.0,196.67115598977966
0.0059307651243393055,0.6638945065733198,0.0021072509969787484,0.5181310792691285,211.0,212.69690720467696
0.00224178992589805,0.7641841095010188,0.0040736457975346085,0.17014723819236072,407.0,397.9497937011976
0.015510858744078752,0.2760342821160468,0.008665941850339939,3.259123469230379,6916.294985700716,6746.444528972489
0.0061129538075627,0.8135780173109631,0.006096370507512094,0.4357926508517267,610.0,593.1340692776472
0.015559628597860488,0.8409961444466384,0.0038784122475687003,1.073082753868879,388.0,383.62830905763974
0.01709730191959255,0.6019955480836442,0.009419336133650315,1.6472605395390467,942.0,1082.5953667931312
0.008034018902330806,0.8394541585024512,0.006213014653234242,0.5550905807250536,621.0,598.304365846273
0.01559084158953519,0.35485654536179084,0.001288061492936962,2.548265838723932,3473.3072625355553,3175.6127805954347
0.011824159876667862,0.4905933788674227,0.005323728774845216,1.3979016072943495,594.0147255938264,541.8531434197934
0.006352474430553757,0.3826437357725548,0.008477212706500245,0.9628891904586737,848.0,876.4327405172708
0.0014446428626910099,0.8499459867863489,0.008415495766565747,0.09858189501298358,842.0,784.4795746347808
0.007910100355037027,0.7606299186062903,0.005200296697131956,0.6031656254500025,520.0,503.7158511419159
0.0020351315072265736,0.3714782524387343,0.009719200259778878,0.3177511109849116,972.0,979.7713749026102
0.015319147121101684,0.493778718374193,0.0036125645294300987,1.7994103430568893,1104.7838635732749,1092.4244593239976
0.002898998976794374,0.7305550556666628,0.0014856591015698036,0.23015642606242315,149.0,146.89180365588652
0.017089325691748782,0.2774139478718851,0.001392382781716704,3.5729309853561326,7596.022869160474,6603.744416357542
0.019157298038196154,0.32700694877791997,0.0027019273683695933,3.3978583341052286,7595.967166430682,7804.384398883859
0.003051618928238634,0.5518573502146051,0.00434488081594545,0.32072400189833794,434.0,446.380530534058
0.006992545565172726,0.9248976647513324,0.008447291578995375,0.4385000181496391,845.0,799.0675409595633
0.015478156722328613,0.7689566639105313,0.0018627494570515285,1.167469029177321,209.53139954285206,195.89434574396807
0.01094136778493063,0.7283648632737861,0.006181000649360064,0.8712657124530128,618.0,625.648027988643
0.00956499309249255,0.8744143906101034,0.0033057462403946,0.6344470142783099,331.0,321.2985982481534
0.005524188868950758,0.43714117920555984,0.0035194875370704983,0.7329507482718272,352.0,342.53074740310944
0.012099354718104256,0.33911265672119156,0.005315708698258006,2.069408380198016,2093.273845532738,2197.187656342479
0.0029034310004015153,0.3278405359335751,0.0009632546053830186,0.513661306536565,96.0,124.94956717313448
0.004433720209833332,0.6164750658067077,0.005167755427215047,0.4171389670623969,517.0,517.5330082939109
0.0151412023868343,0.981852990053344,0.0049456713501907345,0.8944208016198814,495.0,478.6108134775723
0.00848643915875804,0.3352223989012003,0.003968253262307472,1.4683191601198338,406.5286732293084,433.3643924920448
0.004853901985544047,0.9694631001123667,0.006963070208183309,0.29039404916899275,696.0,646.453554875419
0.017571976765794115,0.9782031647678081,0.008926401535278882,1.0418844357940469,893.0,876.4400139614761
0.008483022752938173,0.3020272373225796,0.009189807020658261,1.6290428771658039,1168.4530344532925,1046.4095915414764
0.011625809806451863,0.7597374935673468,0.003185553532397925,0.8875394126042762,319.0,305.4451022356253
0.013487463724151086,0.6609273988546226,0.00944664921848145,1.183598830002252,945.0,898.5585741374622
0.018124521316309802,0.19350140512312372,0.002592747238472876,5.43263360634039,16779.14522607718,17054.005818051024
0.0091173166347004,0.28605709223037495,0.005190535448709588,1.848597287658761,1506.922762958175,1249.553989900192
0.012737034197779738,0.6207447902292943,0.00662881047329666,1.1900993694982793,663.0,692.1164899014564
0.008033432598621786,0.3204489300180943,0.003298087826387347,1.454019804945999,725.8289935051321,374.7602912190613
0.00782194623320884,0.9834563363691213,0.005109876249998717,0.46130454881307037,511.0,487.9069426938448
0.002019316741234532,0.8156515974119892,0.0063688480557387555,0.1435911746672456,637.0,610.4320870458911
0.015722224970960434,0.47805346653184966,0.004566507963338235,1.907504311037041,1391.4735722425112,1486.1810625110284
0.0004539149757105289,0.26563006159512337,0.007755521521825258,0.09911178137412294,776.0,799.4213478043839
0.0027374868409398697,0.7831146192788332,0.008695475710263488,0.2027471239404609,870.0,844.141226749115
0.0010920673039999196,0.21445903117693454,0.0018938404707232672,0.2953473364324685,189.0,158.5619402510436
0.005670639648972838,0.24232058989088912,0.00263701443340026,1.357280864116907,414.3284718920519,354.9337685107566
0.004973436643969305,0.6059583269784448,0.00648333858772186,0.47603822326956957,648.0,651.7980033857896
0.01859679892991536,0.7673080048076494,0.00855804409683114,1.4057123491178496,856.0,866.5274405193802
0.013540607210337318,0.38998157710530484,0.00960567558503008,2.0138264582367666,2246.2690254465765,2143.5074782025968
0.010175060435928293,0.9922692622044368,0.005212678387776756,0.5947513721958384,521.0,502.2613332335301
0.005789331222970074,0.8576021826485845,0.009081226917270325,0.3915349304443827,908.0,873.549492005957
0.009048243878262249,0.14934496473161174,0.007487679549324763,3.5139995906947825,8263.941859914466,8412.68921520263
0.013116651515133197,0.7793009435066095,0.008232285682360584,0.9762156638159815,823.0,823.3750049884279
0.01559307150256634,0.6216161084146422,0.004250267645473202,1.4549142708920582,425.0,490.6912295473447
0.0006453145692639733,0.8018096486507066,0.003297003079014958,0.04667971391999969,330.0,304.7223225032881
0.01689305182718166,0.9632965461716252,0.002848534727954689,1.0171291591052496,285.0,267.43034638264146
0.01758540767380446,0.6737263527316265,0.005352740271311344,1.5138989902135371,535.0,475.7832922498717
0.013914943629029761,0.44269637462573874,0.008941452504952638,1.8230705665164548,1628.0027995302544,1526.1822742867635
0.013844403673235877,0.8796504799999559,0.0066337969145698165,0.9128346215962062,663.0,654.1320172694896
0.017006856678637793,0.19351671207059837,0.005990411194582154,5.097222233711456,15525.107150412783,15665.254972572418
0.013853849003818787,0.7320579206718698,0.0036276702605772464,1.097622496159908,363.0,344.15436589473427
0.018813047625182676,0.5336019912893023,0.005363591003532617,2.0448888498787556,2106.522059108509,1897.69992741597
0.015979738857136973,0.5425696138994616,0.0008941840356490958,1.7082137111454339,778.1929608574292,808.4126531232895
0.0071283584620974744,0.5777307912611523,0.008982151698655322,0.7156357200541932,898.0,901.7433126684857
0.017645780582362172,0.8726149558908253,0.002514054502876357,1.1728601107142298,251.0,253.11337269184486
0.012355763524345632,0.7041577035995893,0.001814300585041766,1.0177184468034337,181.0,139.93522544982773
0.018343119310029597,0.7457649077034127,0.001327228402570216,1.426590214948576,393.5912937271301,324.6611505008849
0.010536325059302737,0.33386850825596454,0.0002616842010089588,1.8303818369447589,1006.504191940694,1274.4133721913825
0.014428846069410285,0.6973010140315979,0.009466148158700727,1.200160411623715,947.0,918.6952152104391
0.015364681935250627,0.35137057904802776,0.005853385963747827,2.536215623570258,3840.2822108412493,3514.3318060669917
0.013025116543494518,0.9046006273100902,0.0015962042196291813,0.8351273885019287,160.0,156.11166424751445
0.013706644346455882,0.8735647206997401,0.007952602198882209,0.9100474793185839,795.0,808.1525313022198
0.01128027449832365,0.25045994555112266,0.002209030248244337,2.612217771840201,4015.532739598952,3723.2448368579053
0.009603901782136522,0.8817875977227071,0.004985472794682159,0.6317012223833574,499.0,482.45345339996265
0.007347213799452947,0.5969066486734043,0.005172572406354703,0.7139112980486022,517.0,525.9505034578575
0.010132118606591387,0.6786956657272843,0.004498192382737593,0.865870977019672,450.0,453.3882974011719
0.01710840894623385,0.9632993518609047,0.00962758987267013,1.030092791991045,963.0,936.9671823798346
0.004150929685628285,0.3629441688974046,0.00917126843661671,0.6633359684433883,917.0,938.3972477607364
0.010922870690125468,0.7545978115126525,0.0019333346421532317,0.8395551780852928,193.0,179.8476128193784
0.019472905874704665,0.6487284108988006,0.0020276442076749106,1.7409882498718827,626.9648304827334,861.1761001819931
0.007105485437395239,0.24768697031641168,0.0005490612481481821,1.663866915738268,929.157031062071,581.33108028518
0.008326722066891614,0.5055752259863988,0.0036278323099389943,0.9552483093637704,363.0,377.40867663998574
0.005976686707794649,0.996107149107544,0.007337836823634205,0.3480025510936917,734.0,666.6415047541248
0.01770195089286017,0.32318374229205615,0.006378132447758651,3.1768712884637154,7130.658382800135,6447.933749908216
0.01187106571652579,0.6681705255088325,0.008487490131833818,1.030458221775295,849.0,832.1506540392302
0.009577376141730633,0.18845935555527693,0.0014065896081383754,2.947520512227618,4709.677442937268,4807.110033864898
0.002051106684107337,0.24651449266836792,0.0006356608610619054,0.48258496443966165,64.0,67.81904659554141
0.006448808256533868,0.41724244028231583,0.0016801298285364435,0.8964353641156122,168.0,159.93887731856825
0.012789029761268845,0.3748782402144702,0.0035453509503153525,1.9786790658460875,1628.9083187317563,1559.8263997976705
0.0029269989359682184,0.82471513733734,0.0008341401548491253,0.20584797174241257,83.0,90.51326404284299
0.016916049725685913,0.426825181520869,0.009155671844623198,2.2986715090093903,3030.1445342006145,3260.9643377775665
0.006379745014535703,0.27137015773487794,0.00867096720137244,1.3635442228860568,867.0,904.0841217123277
0.014367510023238973,0.3669203847583177,0.0008573005845380651,2.2711073463436677,2509.3919721408356,2287.4218068639934
0.015497203898026817,0.6446344870446205,0.004416690488670611,1.394337169589469,640.8063753316209,407.8548044907878
0.00913171159550048,0.6514575335811497,0.00048091365192288896,0.8130065971108347,48.0,65.62653352309809
0.003379190021586718,0.791184094243392,0.0010775844882991855,0.24772113428222722,108.0,108.96941093020803
0.019202020245506473,0.5905237979641017,0.0020459118875717493,1.8859818657250438,1408.3646298562148,1419.1671787876749
0.006596640922717253,0.8399533245594133,0.008644024619652963,0.455507660164678,864.0,843.9303402959183
0.007043434727734151,0.17382200760868985,0.005199434180957337,2.3502157168052276,2879.17520774067,2856.002381142819
0.012319321065387735,0.38624582249603545,0.008587116028621892,1.8499115852568804,1506.6558919998408,1577.8065257094447
0.011715329713505591,0.9187244107338451,0.0015841657936889527,0.739600597790334,158.0,152.81229296357418
0.012790511042046475,0.5008912484157778,0.006356872083844166,1.4810592973724785,765.157874346202,602.5665638490077
0.0073668321906166945,0.776722413965263,0.00416451652614042,0.550101631385234,416.0,404.4677392618729
0.008310984853905664,0.6400631266938995,0.003759341509184492,0.7531087191608452,376.0,382.7669961328784
0.016355719256059453,0.6449196512370408,0.00857689689873445,1.4709300841303996,858.0,826.1988737545564
0.007698700641850643,0.13512085730654683,0.006376776632801199,3.304631469398636,7193.219546818947,7357.1494332922075
0.01511562476204852,0.6653885969814324,0.005325129600369036,1.317585303048526,533.0,512.7887490769133
0.008791814845510896,0.5613283779754829,0.008342854664472269,0.908425942901294,834.0,856.1819259187793
0.009661957709585865,0.2871295444405371,0.00969449842898154,1.9517098048822854,1952.4700736813952,2062.8473061303907
0.007488606955330894,0.9493877083814962,0.006864655068186894,0.45749402438509307,686.0,657.4556244552166
0.00184662411551988,0.11342672146801802,0.00016628656447754313,0.9442589657354444,17.0,429.71477818842635
0.014415451781468391,0.7923650917869657,0.002444162754825225,1.0551906084600184,244.0,252.88258256702352
0.012040405994889163,0.833274185632242,0.007881912029084524,0.8380717412645002,788.0,805.5774192329493
0.015465945814600514,0.33484407863466614,0.006577124467123557,2.6789330153439406,4964.389749523756,4197.255544946897
0.010418759747002395,0.3633430308348465,0.003564467896931764,1.663133771790469,598.8903676588675,882.4627114962352
0.011372064454846533,0.7226488197845102,0.008024665501866021,0.9127251305520457,802.0,801.3401739270962
0.012481400855907954,0.48325763004632266,0.0003968128916284537,1.4980027311172923,360.2534107600424,220.7556576899886
0.015253062776321671,0.5443679790547566,0.0038896435886690154,1.625146362507978,1253.2317454693705,813.8952828234693
0.01895415000627188,0.9170116502146812,0.004983344831753066,1.1988295896855867,498.0,533.5496234580163
0.012749342774835781,0.8984017789929898,0.004851310881422354,0.8230859491054562,485.0,460.31513604709676
0.005632582504206806,0.6518668376054881,0.007197355601602247,0.5011603082065488,720.0,714.6885095344417
0.0076480533552503605,0.9773458906833004,0.003962993865738177,0.4538690946911252,396.0,379.1497434297773
0.00222501378197809,0.20043074271712072,0.008933577333454453,0.643867291041604,893.0,905.0546946186053
0.002262235490721566,0.3149813163078309,0.009590653061848812,0.41656330603945974,959.0,977.7056581678938
0.005208027289927537,0.681302442305362,0.0012494961139139279,0.44336489062578527,125.0,128.90090914908973
0.004677108214859273,0.352707620348483,0.0018134522270596498,0.7691137384381282,181.0,202.06001464167724
0.01473431929394474,0.9389986515940576,0.0031631835035767493,0.910108355957732,316.0,313.10331521042156
0.0016534435409181196,0.6578543457104465,0.005192600403247621,0.14577653244759597,519.0,510.0583333515335
0.013338977961263493,0.9961122111293481,0.006542146334288242,0.7766802907436906,654.0,604.2210689169652
0.010880598710240736,0.5166040418778948,0.009926384800462595,1.2215830191725916,993.0,985.5877687185393
0.007899917951084417,0.2755511319920113,0.0021375938536894604,1.6628320045376552,694.7461156183267,526.147861731214
0.018785246677366203,0.3803141745017792,0.005032778898948268,2.8648532722046696,5044.493923447534,4787.874955255466
0.016479574789071198,0.8134517585107724,0.00909941969516583,1.1750117050776179,910.0,921.7013495830281
0.013755714735331317,0.7961595178726361,0.0030422074531054164,1.0021000022470972,304.0,297.35614168151983
0.00847520745213493,0.4367122559301475,0.007688948448543932,1.1255970620216615,769.0,796.7001066712767
0.013906437102281344,0.7918216098041623,0.005192467263928858,1.0186301332844454,519.0,512.7732437675231
0.01996115886525623,0.4112118696630624,0.003554846165921113,2.8154518378408997,4679.427995799783,4560.100341798312
0.0074144215029059955,0.4489375017179529,0.0050077692918895625,0.9578982498074312,501.0,507.1940108092612
0.01690002426627027,0.5944194946998235,0.008724871505649066,1.6490061584179176,1350.0653008972572,1086.313985237426
0.011782993789928017,0.46855038558220774,0.003059295541452369,1.4585702217844387,611.3897363545523,327.32296401772794
0.00656460481149554,0.10996474974809808,0.009515066663602948,3.462446647120448,7629.300434541764,8163.496048892013
0.015054277036027698,0.8416377910423347,0.004999298185809995,1.0374392373805454,500.0,484.57796095376494
0.012026670632538056,0.3470867424293451,0.00897040933638622,2.009719218328265,2051.821907820955,2294.500451204076
0.014803575034756553,0.4320919702236987,0.0028151301126853492,1.9870939780976944,1714.0368301050885,1388.9656854231139
0.007908018483289788,0.54139125138836,0.0020834271114761604,0.847197051770957,208.0,201.22595879756426
0.009900307841757943,0.27021329578433495,0.0038865226338088707,2.1250540361280392,2273.2351582211622,2128.198483861488
0.015937262890906734,0.6846696647114628,0.0027792866773701623,1.3500835443938353,358.9321904228318,264.9847315036904
0.014415274281123167,0.49568041227437987,0.005692626950247632,1.6867438930435992,1122.5219047579822,985.5605536099065
0.005755572702162993,0.29686901219312734,0.003324599340765669,1.1244798312202617,332.0,360.3307008998789
0.004840406570082797,0.7699617336056318,0.002827153069568135,0.364620173719694,283.0,272.9686455933853
0.01932075945848339,0.9637425555517459,0.008901402093868808,1.1627628583345964,890.0,835.1928646009461
0.0008049040973639454,0.8518610495385054,0.00285523394731855,0.0548028785591266,286.0,253.0592391729707
0.008241926145888255,0.5721068834808652,0.0011984646073053343,0.8355636512412407,120.0,121.39562746772248
0.0006148766727488652,0.03556774802506698,0.002018130736546209,1.0026737423550172,202.0,1340.1164054228827
0.01797655076856406,0.5818795398397651,0.007207852299425726,1.7918484380183433,1181.54781998262,1305.208887757444
0.00629476052458805,0.7491545734896647,0.007846826882132583,0.4873441654710044,785.0,776.6817275592485
0.008420510525450077,0.418496881807565,0.007827610951229476,1.1670089592224915,783.0,807.6841396280602
0.019406356109836816,0.8071024161996134,0.0075332402659855635,1.3945797110489118,753.0,790.1949703523228
0.01787087196743775,0.9483284490034639,0.0007970759379783813,1.0929869025869574,80.0,75.45721174890696
0.015996282822887394,0.643532418471846,0.007860566692090133,1.4417057744046795,786.0,754.6843977886459
0.01467962183615198,0.5918600646084451,0.008693167213706315,1.4385462331540897,869.0,931.5493032147291
0.017930543888245436,0.6129541672333442,0.005500889625623271,1.6966546621459395,969.8505475840676,991.8621661279863
0.009311397250769881,0.17955891453325204,0.002584794617809286,3.0077094303476684,5718.167451888793,5222.417090332063
0.011670740096747624,0.2634518628177593,0.0015813730569982035,2.569360938926457,3440.268682185744,3556.8680609450075
0.008084339095671788,0.8731897713030304,0.008355876335072997,0.5369871280663917,836.0,813.8097709486291
0.008266965840756531,0.7747017916812855,0.0005243143661050626,0.6189272103311979,52.0,93.09348464169756
0.0004533041525392915,0.5071164698898758,0.009857742577548385,0.051845369670183133,986.0,876.3165143676702
0.010117610587174163,0.4551636029989683,0.003954187289339697,1.2892538203618875,395.0,410.2799395335094
0.004222569109115299,0.27574513192838723,0.005427629671130816,0.8881716482751608,543.0,616.5646333407722
0.0028582801926041387,0.8285162320320879,0.009581981557865571,0.20009294297642616,958.0,883.333100530427
0.014985673301362898,0.5107590246870807,0.0023595728143241132,1.7017203993831518,764.3642138345223,763.0570438939637
0.013498025922086836,0.2304515657994893,0.00619797286220051,3.397180230757067,7201.995406065946,7105.50776549718
0.010401129719689773,0.72734107246997,0.00047430803854525336,0.8294121514317674,47.0,51.4706063912916
0.0023575515605092695,0.5413325017770283,0.004735120416053926,0.2525951980726611,474.0,475.923657445568
0.008572656731280538,0.6203951598499055,0.004698768170830974,0.8014474041586077,470.0,476.2698403038021
0.014614466382055446,0.951463969185801,0.006158619323289378,0.8908787695708209,616.0,601.9276970533733
0.012026112425136749,0.8035016857632091,0.008148955413022007,0.8680934128910939,815.0,834.3629609293882
0.003981616984533687,0.3666082612852585,0.002633937458272239,0.6299197521991025,263.0,284.4447869623028
0.0076146428350201655,0.2611066089490609,0.0026003569978925506,1.6914519559990557,729.351999785126,669.055168040366
0.005190924261918554,0.1963331374108801,0.0038897294826404014,1.5334834005183664,534.1833474483103,597.3872702402175
0.003901887400168262,0.31026750318141155,0.0066342779731074185,0.729401135759414,663.0,700.078887740825
0.0027256744650626425,0.957055394939874,0.0005382585280612476,0.16518283038733098,54.0,87.8000620497848
0.016246534828085937,0.880814560595438,0.007130766992573933,1.0698040906498893,713.0,710.4945330061933
0.011674937835391662,0.3658852415230517,0.005406951415070709,1.8507070458321684,1576.5316399137764,1444.6028017720728
0.006194239756666078,0.37535841116964924,0.004377985282314689,0.9571276284102144,438.0,393.1360033875377
0.019867581080646114,0.7696537889068895,0.004129416312954811,1.4971922691552926,686.1848863386248,586.9771641125549
0.0036155508126042486,0.32137932044568324,0.002322595550158413,0.6525060381614953,232.0,233.3851325779533
0.014952298007537643,0.5702473063918698,0.0015092763498945393,1.5208020708145649,419.83670873753886,471.94740191085896
0.010331526586834686,0.35178458579834226,0.004772459451397802,1.703396243688502,1217.3082830004598,1092.650642099593
0.010263001829079398,0.939762938684077,0.003911106077159755,0.6334087902212043,391.0,384.0511149683059
0.018956896693746495,0.631920573008661,0.0046452408284178735,1.7399338701736289,1045.6099829160953,961.8412475638797
0.0114281253105683,0.38284493723932017,0.005321320184611541,1.7313308954602133,1427.907934208805,1070.281446071212
0.011316503396228212,0.727571822206082,0.0007812154818622292,0.9021201439482432,78.0,76.96331468217437
0.0077699027861571025,0.5700794349464978,0.00444103102697838,0.7905115216783887,444.0,464.0517211696327
0.005373452456847905,0.926071150828888,0.009403272447333128,0.33654027794540875,940.0,844.8523685847637
0.004150490013865898,0.15008458629736032,0.008590292070614474,1.603951656483035,936.448533065944,1115.3041401520275
0.005580341588294887,0.5540543068405928,0.005886292854138971,0.5841662236446142,589.0,593.3828429920623
0.01225232189731592,0.911387659678452,0.006164193731420389,0.7797282116975814,616.0,597.3286505721504
0.017546491756144814,0.7870161755926998,0.006509580572583911,1.2931075032733281,651.0,625.8374782931231
0.01680756853134936,0.6978735210918956,0.0011722171615603596,1.3968705579959904,423.04327454606147,169.07266281039256
0.0072417497789814345,0.824023607386567,0.00015275741261594957,0.5097202111879329,15.0,76.2227699682195
0.007487592603149177,0.1301643916369869,0.008264931352391324,3.336399191215128,7394.267828172672,7735.673058168047
0.006260922002471554,0.6941801501594269,0.0035821265730929587,0.5231112933147859,358.0,360.57855802942106
0.0009037213076719761,0.8536125459756648,0.0013369854656192838,0.06140471586563221,134.0,122.53373166836121
0.008418609113607702,0.35642733160476464,0.004853419065427656,1.3699267292180897,485.0,515.9810940758381
0.016725734044597252,0.8114854835712524,0.001508481871838684,1.1954527766995622,151.0,144.6530947796697
0.017663368133440775,0.5779352351464999,0.0023934391331113963,1.772647330422538,1328.6162033714336,933.4661362782526
0.014025753022156213,0.3998571808120434,0.009788149267101537,2.0344605882355045,2210.5698877879695,2214.471124203803
0.007471460323494551,0.39925812756217655,0.007770181206957822,1.085374770974948,777.0,816.4383182672286
0.009611712064351307,0.8349917671386251,0.0004263491861549947,0.6676464627223363,43.0,80.38732042256004
0.0045334325738722505,0.2990745927054938,0.002438391564340026,0.8791756160427615,244.0,274.35135643244155
0.001003447364212449,0.2569828516224132,0.004972829013299068,0.22647404975424454,497.0,504.10840429350503
0.0025303384646784286,0.8356698553977556,0.008571713620323764,0.17561915151467963,857.0,810.9969284885483
0.001013921268356234,0.5586660157797227,0.003864413245472423,0.1052640252022218,386.0,383.46071062334835
0.010320878683259121,0.7598602543600971,0.0006450638987300672,0.7877908604828117,65.0,70.50316167609873
0.0069754835060111126,0.3588396192943137,0.0038290438375584266,1.1274620236870139,383.0,368.16174584176065
0.013952973016600962,0.6236006320904087,0.0040121336762916114,1.2977415244914772,458.7910437545012,428.6624041702466
0.007176158908306349,0.8623662699574265,0.004192808648982034,0.48264551986978355,419.0,406.50068248248516
0.013750444615868976,0.3646341210092282,0.005449221526013733,2.1871946199467622,2722.5550663347444,2281.2083656577497
0.016166942039000876,0.7338732234508409,0.006327925797872477,1.2777174698551488,633.0,627.9586121527494
0.010068681638239976,0.9645244866155027,0.0008955281563838423,0.6054626327498489,90.0,127.36833617607118
0.009279478851960529,0.8746406792133772,0.007735324706058444,0.6153495786381199,774.0,766.7236626519872
0.015988609669918184,0.23769259581760985,0.009466558183865057,3.9014230025357453,10472.144046895053,9004.548584938766
0.015450145252697662,0.2043923555686678,0.00805123018256681,4.384256065562134,12079.500495774864,11518.81075317488
0.005966036614367259,0.80708077628871,0.008221555628333077,0.42874286415851726,822.0,816.8888318000131
0.003674637763018705,0.5322151654200414,0.004715972550519433,0.4004564396185077,472.0,488.7142135052777
0.01013278944400327,0.6174013130360974,0.008992831219908968,0.9518959149311506,899.0,907.8670681093387
0.015506405645378843,0.7041210796550833,0.0020189064046603053,1.2772966943022555,257.5729248003564,200.08311652284482
0.014039116479727765,0.31378987417036186,0.00019075103185669587,2.5949491135655003,3550.284257904027,3749.318768509993
0.003457395722682894,0.6227943715299437,0.008498657290364885,0.3219826014531772,850.0,859.6528929669134
0.0033724974422823187,0.12936973263927132,0.007568111236949163,1.5119831173941602,757.0,918.8062653205993
0.018473892946307385,0.8306631716997045,0.006999285798516531,1.2899160904092475,700.0,708.6758193465453
0.005522043562137097,0.5646874907168143,0.002305697932654404,0.567178363022333,231.0,243.17234020668337
0.007236606565228476,0.7362299797938839,0.0042411877003781726,0.5700979208979753,424.0,418.6590587222929
0.011728496183761386,0.5526287395480496,0.004026927700085942,1.2309399239975904,403.0,421.35250238804224
0.00896309669202864,0.7360726052850257,0.0013383851773083716,0.7062613177084053,134.0,140.7385735532169
0.007300556651897067,0.9648868231337767,0.0012218312682547097,0.43884140155919943,122.0,164.38053720413387
0.0021764047344793643,0.4211398877922371,0.0017043242956790423,0.29973763649307306,170.0,196.1480672162603
0.015415362420743739,0.8189850300968929,0.009969062466502523,1.0917061820987843,997.0,936.7024437500646
0.004058052625874978,0.40955763853358085,0.008522512269262124,0.5746860274502005,852.0,874.302965705016
0.004404998509276555,0.5290649193721784,0.008099409577338408,0.48290843747723916,810.0,831.03741394568
0.005313032536874715,0.9078029931330573,0.009817009357795673,0.339452380604309,982.0,864.76049550977
0.013074319576065918,0.38279583190197275,0.0038226064816424344,1.9809790813135426,2116.327221144813,1526.274349264363
0.005174995238136305,0.889038865794788,0.008902879087620604,0.33761147612323583,890.0,833.0240422262577
0.002183551121492299,0.05894444501461828,0.0007649389232798936,2.1485648904683896,2126.3436070354137,2186.763943212498
0.009821193850649832,0.5352135244784233,0.0035406171784778165,1.0643027825068616,354.0,356.6466184222951
0.0012640077859789193,0.3359130761170875,0.006467897124623298,0.21824828147274378,647.0,663.6994945156791
0.012378512366701408,0.7978213027540094,0.004211709933667528,0.8998928892853176,421.0,405.814508827615
0.007340519968735648,0.7741544081626931,0.0011401189108540461,0.5499550912551204,114.0,122.07605509681503
0.01570039146755677,0.6918665834607216,0.002682231302684033,1.3161825225946762,479.4625125290644,262.72221311671984
0.011920219119663728,0.8747798555641604,0.0065805618904468295,0.7903390830766425,658.0,659.5127425313532
0.016503459103831917,0.6031229806374553,0.0005501506911587808,1.587073712579419,505.22595165044413,662.5762373480317
0.013487790699770243,0.48825522899624585,0.005462464302154041,1.6022191143654685,729.0480524429213,713.0029955691411
0.009633949832716355,0.9603278543907914,0.007960482338101578,0.5818524244014749,796.0,774.9060761316052
0.014092400591824202,0.8979446826524133,0.001774306949731766,0.9102556650944571,177.0,168.85925985013535
0.013590684890250278,0.78200602486405,0.005242524425348442,1.0079969956389445,524.0,518.5098364025308
0.008747715644014359,0.9626622331647133,0.0029028960227513775,0.5270462368559765,290.0,285.5749004085686
0.0021994282608168527,0.9379226682557982,0.0007129425922663041,0.13600997549681396,71.0,86.21162657716093
0.017502279428544914,0.9952370338365777,0.0022436507024097565,1.0199903865537767,224.0,201.87484959308694
0.010834882122746328,0.4270018218748194,0.0011565052870002555,1.4717107303198267,593.4892215830063,385.8996305843684
0.004858000239880837,0.16926481163702112,0.00874018895772426,1.664634315827649,1179.7189678801572,1336.6838428233893
0.006933785439853056,0.8165652625126812,0.006982087505897247,0.4925014251450988,698.0,677.3391628791975
0.00229833577140976,0.08243250345415225,0.00805312077774542,1.6171227265456949,956.0500559864422,1046.9852567141968
0.008941051912699227,0.605559740660671,0.0002822281693421035,0.8563663931336961,28.0,60.17893091761954
0.00743630742052979,0.843321760120097,0.001594027071440889,0.5114368569468738,159.0,165.3461768307672
0.002734046183738627,0.9805678034070289,0.002454390139654579,0.16171719906146748,245.0,227.26083516383733
0.0015591321687138517,0.3264997090539956,0.007319296277246354,0.27696706391382536,732.0,759.4649304429852
0.011391444278836281,0.8648951250668546,0.001475987699697828,0.7639120039223637,148.0,144.91682765333456
0.018100870621733437,0.6160022278786393,0.006086106312551209,1.7042965894392412,978.6418212692628,1012.7807638146186
0.001362626613351179,0.8085417298009124,0.009212869408587268,0.09774677133093496,921.0,850.33274594613
