sim_id,replicate_id,tau,gamma,rho,R0,peak_I,peak_time,final_R,attack_rate,near_threshold
151,1,0.010663796026350179,0.36345045219086625,0.00887299977705424,0.9976,1048.1088790306435,15.18987341772152,10495.0,0.10495,1
152,0,0.011507918841991559,0.34446801557387074,0.00884542083591214,1.1359,1675.0973965655223,11.139240506329115,13876.0,0.13876,1
153,1,0.011507918841991559,0.34446801557387074,0.00884542083591214,1.1359,1628.5367937520896,13.164556962025317,13363.0,0.13363,1
154,0,0.006972311450684897,0.26988770646749694,0.009267332202682752,0.8784,927.0,0.0,6732.0,0.06732,1
155,1,0.006972311450684897,0.26988770646749694,0.009267332202682752,0.8784,963.2712712085188,12.151898734177216,7494.0,0.07494,1
156,0,0.0108615986075053,0.31037733712960885,0.0037165821883227003,1.1898,1826.8302994197472,17.21518987341772,14702.0,0.14702,1
157,1,0.0108615986075053,0.31037733712960885,0.0037165821883227003,1.1898,1722.7776487729639,18.227848101265824,12780.0,0.1278,1
158,0,0.00791077189508016,0.3350631228509874,0.006431150239353317,0.8027,643.0,0.0,4908.0,0.04908,1
159,1,0.00791077189508016,0.3350631228509874,0.006431150239353317,0.8027,643.0,0.0,6192.0,0.06192,1
160,0,0.01280126921930892,0.2705643667960087,0.00765508591222784,1.6086,4972.675921259842,14.177215189873419,28823.0,0.28823,0
161,1,0.01280126921930892,0.2705643667960087,0.00765508591222784,1.6086,4716.185440800185,15.18987341772152,29279.0,0.29279,0
162,0,0.0100759464923518,0.4905851247588469,0.0016645402867512457,0.6983,195.9207612689288,10.126582278481013,2496.0,0.02496,0
163,1,0.0100759464923518,0.4905851247588469,0.0016645402867512457,0.6983,207.4193518682034,12.151898734177216,1772.0,0.01772,0
164,0,0.016438272614411904,0.4963115599801632,0.006470136279672797,1.1261,1365.2848909563115,8.10126582278481,12178.0,0.12178,1
165,1,0.016438272614411904,0.4963115599801632,0.006470136279672797,1.1261,1621.385721739412,10.126582278481013,12879.0,0.12879,1
166,0,0.01730684163679796,0.45608506345651045,0.0018360946934469942,1.2902,2236.961598077112,14.177215189873419,17198.0,0.17198,0
167,1,0.01730684163679796,0.45608506345651045,0.0018360946934469942,1.2902,2165.7085509248786,15.18987341772152,17084.0,0.17084,0
168,0,0.011712810280533219,0.2818656900979083,0.0026333433241617537,1.4129,2966.443254162809,18.227848101265824,21603.0,0.21603,0
169,1,0.011712810280533219,0.2818656900979083,0.0026333433241617537,1.4129,3373.531859336502,17.21518987341772,22730.0,0.2273,0
170,0,0.0045140709537747365,0.11186736003453915,0.004039133527057799,1.372,3202.2890761365784,45.56962025316456,17564.0,0.17564,0
