sim_id,tau,gamma,rho,R0,peak_I,peak_time,final_R,attack_rate,near_threshold
75,0.007321,0.311771,0.001528,0.625,15.0,0.0,43.333333333333336,43.333333333333336,0
76,0.008879,0.099293,0.004895,2.38,280.636296382143,76.38190954773869,2315.6666666666665,2315.6666666666665,0
77,0.015941,0.372325,0.006856,1.1395,69.0,0.0,233.33333333333334,233.33333333333334,1
78,0.011629,0.229149,0.003249,1.3507,32.0,0.0,77.0,77.0,0
79,0.005886,0.493612,0.009706,0.3174,97.0,0.0,104.33333333333333,104.33333333333333,0
80,0.005232,0.217588,0.003829,0.64,38.0,0.0,100.66666666666667,100.66666666666667,0
81,0.012287,0.482051,0.00635,0.6784,64.0,0.0,116.66666666666667,116.66666666666667,0
82,0.015283,0.110434,0.001045,3.6833,881.1755160748626,38.19095477386934,4468.0,4468.0,0
83,0.009533,0.383466,0.00807,0.6616,81.0,0.0,115.33333333333333,115.33333333333333,0
84,0.007576,0.130677,0.006935,1.543,90.23836198277074,24.120603015075375,937.0,937.0,0
85,0.013704,0.296037,0.004394,1.2321,59.6089083952759,9.045226130653266,336.0,336.0,0
86,0.010302,0.251098,0.009785,1.092,98.0,0.0,244.33333333333334,244.33333333333334,1
87,0.003682,0.40823,0.002749,0.2401,27.0,0.0,28.333333333333332,28.333333333333332,0
88,0.002934,0.084393,0.009075,0.9253,91.0,0.0,177.66666666666666,177.66666666666666,1
89,0.010935,0.355732,0.002614,0.8182,26.0,0.0,48.333333333333336,48.333333333333336,1
90,0.01478,0.18988,0.007346,2.0717,218.5965074233593,23.115577889447234,1583.3333333333333,1583.3333333333333,0
91,0.006386,0.456036,0.00539,0.3727,54.0,0.0,63.666666666666664,63.666666666666664,0
92,0.008001,0.277152,0.002022,0.7684,20.0,0.0,35.666666666666664,35.666666666666664,0
93,0.016929,0.435951,0.008499,1.0336,85.0,0.0,164.33333333333334,164.33333333333334,1
94,0.012579,0.158371,0.003676,2.1139,195.71970279806524,32.1608040201005,1596.0,1596.0,0
95,0.005055,0.322065,0.005657,0.4177,57.0,0.0,63.0,63.0,0
96,0.00484,0.266101,0.007871,0.4841,79.0,0.0,95.33333333333333,95.33333333333333,0
97,0.012793,0.429783,0.001394,0.7922,14.0,0.0,17.333333333333332,17.333333333333332,0
98,0.016688,0.169843,0.006146,2.6151,505.20309686916767,23.115577889447234,2823.3333333333335,2823.3333333333335,0
99,0.008243,0.328655,0.004165,0.6675,42.0,0.0,63.333333333333336,63.333333333333336,0
100,0.006143,0.082584,0.003103,1.9799,165.59905262262245,72.36180904522612,1604.6666666666667,1604.6666666666667,0
