sim_index,tau,gamma,rho,peak_I,peak_time,final_R
720,0.00557685651408527,0.5489277718194886,0.0019408125028024348,194.0,0,343.0
433,0.007220836222057514,0.8465401166797712,0.00855388341710372,855.0,0,1153.0
2477,0.016581508466756125,0.21048774490005634,0.002918293000938591,12917.244665110367,15,55919.0
1663,0.007456011002977499,0.7195896589324186,0.00632401625059904,632.0,0,1010.0
48,0.019766061394947174,0.6937178338746879,0.008603612088759047,1033.8037506241394,7,9155.0
1053,0.004083874116833475,0.9045113650525706,0.0003357314249387586,34.0,0,36.0
2210,0.009036413163356608,0.6281862244532965,0.00030884381510344844,31.0,0,43.0
769,0.009200937062031022,0.5448700448419671,0.008965622386981785,897.0,0,2137.0
3435,0.011788977157530746,0.2398360275267604,0.007333284311031758,5120.417194610185,16,30830.0
877,0.019202218938457655,0.3770534817915022,0.008155283814720422,5455.466074212966,9,31789.0
3395,0.01989117215314036,0.07084076609433465,0.004574167249065334,47782.225126585276,15,96041.0
3928,0.01747132837572022,0.07112496688584385,0.006223703391144018,44341.445727393606,16,94398.0
1001,0.017357155315627402,0.8813544620012659,0.0037672348191737023,377.0,0,2838.0
1593,0.013606646942426102,0.19524185710576086,0.004889220012002965,10496.299736962055,15,48324.0
1985,0.0014275975958650668,0.47077275920858164,0.009453646232896334,945.0,0,1004.0
1452,0.003847945169532459,0.0319100967933996,0.005424154495455391,23784.864624478043,61,75193.0
1376,0.017060074626615192,0.48115215019373636,0.001224960344192144,1670.5859909625933,14,15172.0
1491,0.015412495561701168,0.48503330917579035,0.0018792203724985075,1215.762427083402,13,10443.0
1064,0.0004545447066854392,0.8936647340537757,0.005093224360187309,509.0,0,510.0
281,0.01820281388670789,0.8920623363791378,0.0031944798042940733,319.0,0,1215.0
1891,0.008617547229056203,0.6058852270457376,0.004314788068987793,431.0,0,1411.0
2682,0.007495636924940786,0.29945470105373384,0.0012543911345281747,294.6885860546912,33,4364.0
2427,0.007203039355462681,0.15169819186415417,0.00651304023314645,4872.103064256996,26,29325.0
719,0.006847965127081376,0.24961249709523717,0.0025462108067280846,603.685751374068,36,7092.0
697,0.018355578990851766,0.7625695345748202,0.007797959179287037,780.0,0,4904.0
2908,0.008026325235986285,0.1948266326751,0.00811429223025439,3103.3918003519275,18,21341.0
3859,0.01649746596649822,0.6580135603255738,0.006724355600382914,672.0,0,6232.0
835,0.014543389572089123,0.7621985736216631,0.005324239054965181,532.0,0,2636.0
3012,0.006732935616037892,0.10363884876252706,0.009740132647889714,9197.115073766874,28,44767.0
2741,0.006889986590462712,0.664945715525663,0.008476356479792896,848.0,0,1254.0
1135,0.016445458556209935,0.7844152531399602,0.005214387469362504,521.0,0,2739.0
212,0.013527849595943787,0.05823242797071039,0.008327662924509954,42263.67222605245,20,93488.0
2594,0.0075934062845350635,0.17821065377319187,0.008421747065314738,3134.8967306161135,26,22960.0
321,0.006103314637820127,0.7185368601921309,0.008214079640952552,821.0,0,1071.0
2091,0.002369569252336462,0.24051838420545044,0.005887313269362326,589.0,0,818.0
